t,voltage,current,temperature
5.326633165829146,3.1731162851139265,1.0692180101963928,29.431665492200768
5.376884422110553,3.1851087891039978,1.0801747312552223,29.579321277333364
5.42713567839196,3.197896285526485,1.0913250783448096,29.26685201843921
5.477386934673367,3.2114464903336497,1.102651033584026,28.944632182384442
5.527638190954774,3.2257251939003666,1.1141342953259774,29.07605691673471
5.577889447236181,3.2406963473917143,1.1257563077316948,29.217572557682455
5.628140703517588,3.256322153773928,1.1374982907545725,29.157944843462143
5.678391959798995,3.272563163238966,1.1493412704871053,30.19796188172347
5.728643216080402,3.289378372801755,1.161266109820886,29.550491120869495
5.778894472361809,3.306725329818687,1.173253539370318,29.313645908519582
5.8291457286432165,3.324560239165996,1.1852841886100773,29.64905566166555
5.8793969849246235,3.3428380738074437,1.197338617176006,29.9491205889865
5.9296482412060305,3.3615126884721627,1.2093973462788576,29.461932619589124
5.9798994974874375,3.380536936155653,1.2214408901801346,30.10386486694509
6.030150753768845,3.3998627871498215,1.2334497876791544,29.035462607447165
6.080402010050252,3.419441450301537,1.2454046335604656,30.274377780020064
6.130653266331659,3.4392234961935784,1.257286109950797,29.701466170674838
6.180904522613066,3.459158981936981,1.2690750175348695,29.698677209577458
6.231155778894473,3.47919757725972,1.2807523065796311,29.392440245448856
6.28140703517588,3.499288691573407,1.2922991077167807,29.140807699212907
6.331658291457287,3.5193816016971913,1.3036967624338394,28.936701893483825
6.381909547738694,3.539425579916419,1.3149268532245004,29.403472818054766
6.432160804020101,3.5593700220527307,1.3259712333495357,30.09303775093349
6.482412060301508,3.5791645752222783,1.336812056160169,29.332417166112272
6.532663316582915,3.5987592649595057,1.3474318039365325,29.05220137009264
6.582914572864322,3.6181046213855543,1.3578133161946055,29.38477439191677
6.633165829145729,3.63715180410276,1.3679398174158943,29.65928317052872
6.683417085427136,3.6558527254999253,1.377794944155047,29.690851945705255
6.733668341708543,3.6741601721570643,1.3873627714815944,29.81056757422568
6.78391959798995,3.6920279240431135,1.3966278387130981,30.402236263603655
6.834170854271357,3.7094108712056753,1.4055751743981146,30.520985859875694
6.884422110552764,3.7262651276581966,1.4141903205086106,30.90902087874799
6.934673366834171,3.7425481421770472,1.4224593558027379,29.103271384802532
6.984924623115578,3.7582188057287857,1.4303689183202102,29.4967219789169
7.035175879396985,3.773237555256383,1.437906226973939,30.282347989494564
7.085427135678392,3.787566473562389,1.4450591022030308,29.714032998382955
7.135678391959799,3.801169385036866,1.4518159856537793,30.378885957236093
7.185929648241206,3.8140119469884133,1.4581659588568454,30.05899372261452
7.236180904522613,3.826061736347693,1.4640987608704457,30.75148286548141
7.28643216080402,3.837288331524578,1.4696048048610417,30.489181387133318
7.336683417085427,3.847663389212241,1.4746751935947342,30.50377242970914
7.386934673366834,3.857160715944297,1.4793017338143315,29.772266765348316
7.437185929648241,3.8657563342243324,1.483476949478859,29.933907768162513
7.4874371859296485,3.873428543060867,1.487194093844119,29.833943803972943
7.5376884422110555,3.880157972754926,1.490447160364775,29.237053125507273
7.5879396984924625,3.8859276338018924,1.493230892400347,30.728808466303143
7.63819095477387,3.8907229597841875,1.495540791709434,30.368037815439315
7.688442211055277,3.894531844146484,1.4973731257184366,29.82474635820997
7.738693467336684,3.8973446707606096,1.4987249335530342,30.650967176479035
7.788944723618091,3.8991543382029796,1.4995940308226712,29.684393202619255
7.839195979899498,3.8999562776832555,1.499979013150321,29.08091090423165
7.889447236180905,3.8997484645789773,1.4998792584418221,30.50355909608018
7.939698492462312,3.898531423547041,1.4992949278911243,29.359985163453587
7.989949748743719,3.8963082271991194,1.498226965719812,29.900263648288913
8.040201005025127,3.893084488344371,1.4966770976513357,30.099594155804464
8.090452261306533,3.8888683458190196,1.4946478281224098,30.187141878820164
8.14070351758794,3.8836704439385787,1.4921424362360838,30.415981836797954
8.190954773869347,3.877503905624606,1.4891649704630314,30.27907492071744
8.241206030150755,3.8703842992738173,1.485720242099613,30.259959482757875
8.291457286432161,3.8623295994532216,1.4818138174932858,29.58549782060651
8.341708542713569,3.853360141520495,1.4774520090479264,30.12335288080921
8.391959798994975,3.8434985702841713,1.4726418650235986,29.21831087500836
8.442211055276383,3.832769782833254,1.4673911581472445,30.746507354139187
8.492462311557789,3.8212008656806016,1.4617083730527134,29.258007195325057
8.542713567839197,3.808821026378756,1.4556026925704129,29.77941986869929
8.592964824120603,3.7956615197808836,1.4490839828887465,29.286052599605554
8.643216080402011,3.7817555691329727,1.4421627776113062,29.572756979630665
8.693467336683417,3.767138282196525,1.4348502607355915,29.936405978787626
8.743718592964825,3.751846562613479,1.42715824858075,29.65666643842337
8.793969849246231,3.7359190167371614,1.4190991706935518,30.48402527479816
8.84422110552764,3.7193958561644687,1.4106860497634446,30.015713176723743
8.894472361809045,3.7023187962153594,1.4019324805791493,29.66067316576982
8.944723618090453,3.6847309506159642,1.392852608060797,29.814708289330007
8.99497487437186,3.666676722651197,1.3834611044031093,30.480227642646668
9.045226130653267,3.648201693061669,1.37377314536655,30.313199074811724
9.095477386934673,3.6293525049679394,1.363804385754769,29.277273637531394
9.145728643216081,3.6101767461126086,1.3535709341179523,29.49373913379823
9.195979899497488,3.5907228287175768,1.343089326722968,30.058377533586324
9.246231155778895,3.5710398672597625,1.3323765008323567,29.984096599087614
9.296482412060302,3.55117755447388,1.3214497673353593,29.268167636250574
9.34673366834171,3.5311860358953027,1.3103267827751928,30.153382641164015
9.396984924623116,3.5111157832597693,1.2990255208177894,29.318360523205655
9.447236180904524,3.4910174670795375,1.28756424320809,30.400208051540297
9.49748743718593,3.470941828717704,1.2759614702608357,29.997036704475
9.547738693467338,3.45093955228364,1.2642359509335288,29.14988936753364
9.597989949748744,3.431061136672985,1.2524066325299383,29.434376376023515
9.648241206030152,3.4113567680752275,1.240492630083086,29.408272931518994
9.698492462311558,3.391876193270776,1.2285131954672095,29.743557248268868
9.748743718592966,3.372668594037377,1.2164876862885934,29.54327503069146
9.798994974874372,3.3537824629829767,1.204435534605555,29.05369441235161
9.84924623115578,3.335265481118495,1.1923762155281181,28.910017383952596
9.899497487437186,3.3171643974796137,1.1803292157481229,29.86190135957316
9.949748743718594,3.2995249111014697,1.1683140020506166,29.710287502871726
10.0,3.282391555644252,1.1563499898574159,29.599255912730925
